시/군/구,연도,월,노선,시종점,일시,이용객수,시간범위
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,24,19~20
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,주말,48,19~20
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,주말,24,19~20
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,주말,28,20~21
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,13,20~21
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,28,20~21
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,주말,13,20~21
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,71,21~22
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,주말,71,21~22
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,20,21~22
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,주말,20,21~22
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,주말,27,22~23
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,28,22~23
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,27,22~23
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,주말,28,22~23
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,주말,8,23~24
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,8,23~24
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,101,06~07
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,54,06~07
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,101,06~07
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,54,06~07
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,82,07~08
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,82,07~08
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,62,07~08
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,62,07~08
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,55,08~09
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,53,08~09
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,53,08~09
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,55,08~09
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,16,09~10
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,16,09~10
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,59,09~10
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,59,09~10
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,12,10~11
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,49,10~11
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,12,10~11
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,49,10~11
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,42,11~12
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,19,11~12
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,19,11~12
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,42,11~12
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,11,12~13
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,11,12~13
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,12,13~14
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,12,13~14
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,13,14~15
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,13,14~15
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,9,14~15
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,9,14~15
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,23,15~16
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,64,15~16
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,23,15~16
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,64,15~16
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,16,16~17
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,118,16~17
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,16,16~17
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,118,16~17
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,18,17~18
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,18,17~18
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,29,17~18
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,29,17~18
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,31,18~19
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,31,18~19
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,58,18~19
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,58,18~19
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,47,19~20
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,47,19~20
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,34,19~20
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,34,19~20
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,7,20~21
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,12,20~21
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,7,20~21
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,12,20~21
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,40,21~22
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,9,21~22
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,40,21~22
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,9,21~22
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,33,22~23
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,33,22~23
수원시,2024,1,25-2,이목동차고지.이목동입구-귀래리,평일,14,22~23
수원시,2024,1,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,14,22~23
수원시,2024,1,27,수원여대회차장-롯데마트,주말,24,00~01
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,24,00~01
수원시,2024,1,27,수원여대회차장-롯데마트,주말,14,04~05
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,14,04~05
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,80,05~06
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,8,05~06
수원시,2024,1,27,수원여대회차장-롯데마트,주말,80,05~06
수원시,2024,1,27,수원여대회차장-롯데마트,주말,8,05~06
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,34,06~07
수원시,2024,1,27,수원여대회차장-롯데마트,주말,47,06~07
수원시,2024,1,27,수원여대회차장-롯데마트,주말,34,06~07
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,47,06~07
수원시,2024,1,27,수원여대회차장-롯데마트,주말,50,07~08
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,39,07~08
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,50,07~08
수원시,2024,1,27,수원여대회차장-롯데마트,주말,39,07~08
수원시,2024,1,27,수원여대회차장-롯데마트,주말,60,08~09
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,81,08~09
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,60,08~09
수원시,2024,1,27,수원여대회차장-롯데마트,주말,81,08~09
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,75,09~10
수원시,2024,1,27,이목동차고지.이목동입구-수지중학교,주말,37,09~10
